-3,55562117349151    -7,49496980258745E-05    0
0,0326184439624742    -0,162065767147376    0
1,14140263548197    0,0652946980246276    0
-0,0043983873090324    0,346858651138037    0
3,32357015857671    -2,835234816102E-154    0
-4,53626675604048    1,17882978724389E-38    0
-6,446352936188E-10    2,35290405682898    0
-1,83020706141408    0,34685895132282    0
-1,0284193591971    0,0652337301372962    0
-3,80624218549626    -6,0315102579813E-10    0
6,44635298150379E-10    -2,90956184933763    0
2,17660417683429    -1,02203871054958    0
4,13579592441013    -6,13970159435603E-39    0
-1,03720500076727E-38    2,00184510561627    0
-3,52942208704671    -4,21200048838076    0
1,03720504496525E-38    -2,80244258595745    0
2,51681196326645E-96    -4,15077732596345E-77    0
-1,1234507638203E-38    -0,653521852310129    0
-4,5324769725508    1,88554669024208    0
1,25466913127033E-09    -2,80158265615865    0
2,3511358957971E-19    -0,336529270733385    0
-4,012043169731E-154    -3,22383439452879    0
-3,93963521131958    -4,02882079967685E-77    0
3,5164608231816    -2,47374296690631    0
-3,68663820376929    4,39396713352354E-05    0
-1,20139850050524    -0,0650676296284038    0
-0,282930814535951    1,40671666827264    0
-1,52587658563902    4,49062635889492    0
2,63404768781459    5,59707037339253E-145    0
-3,54449667175198    2,96327926483093    0
-4,02030573022688E-154    -0,25196972552182    0
2,20317923751366    -2,47374251998449    0
0,380576672380716    4,05225185086609E-05    0
2,59497794379036E-154    -4,0315156103755    0
2,20318406224837    -0,210255394267578    0
-0,924442079791403    -2,76478369045352E-308    0
-0,28244236312805    -0,0183135909229374    0
0,0477868016100427    1,40671666816586    0
-4,51441025710396    -2,78068163464206    0
-3,7313251176184    -1,44702773124539E-19    0
-0,283294097608395    0,716040509369491    0
-3,90685902342716E-77    -4,92179665269961    0
2,26254243303616    2,44892516032394    0
-4,19033553646423    -4,68159952666826E-05    0
-1,81921710577659    1,1238902518414    0
-1,23866065692885    1,43271189852064E-38    0
-1,08668107357173    -2,67700696544105E-19    0
1,588759982815    0,992067867306226    0
3,69709647676044    2,42730022663859    0
4,91477675259198    -3,88819500047008    0
0,612540671421467    2,42748742104689    0
3,54836214752034    1,5794121459584    0
1,97337039675967    -3,06647975812851    0
2,25868913265298    9,86353561255124E-39    0
1,97325472569523    3,89459822275425    0
3,93935595561615    2,44885556788586    0
-0,0411295200300947    -1,62851425663005    0
3,64477526183584    4,12762647242371E-77    0
-4,45189672031053    -0,223439226496703    0
1,05614933068989E-308    -8,16117900793833E-39    0
-4,37886968956074    0,223438966233179    0
4,50702563705995    4,64470707000795    0
7,85413446826187E-39    1,74514780347461    0
2,48852526186431    0,421279402334474    0
-2,44802720586691    -2,44885541030308    0
-2,2054111371861E-154    -2,56902893891978    0
1,54682308511684E-308    4,97816704090112    0
3,71543663718874E-154    -8,17232714141412E-39    0
1,97063906442869    2,39691661290564E-34    0
4,97686556745667    -0,842558701283084    0
2,7969684722659    4,97816806458949    0
-0,851222219131449    -1,44378460152513    0
8,8179692722272E-10    1,98981296801861    0
-2,55701803129666E-308    3,65339256614296    0
-1,55790064882923    -3,64952537504856    0
-4,46142289586846    0,228096654694505    0
-4,24133660851604    -2,92357202609238    0
2,97171767076928E-155    0,538765651033803    0
-2,44738859819155    -4,3764855730151    0
2,96348421547803    0,172411190874535    0
1,88774630748096    3,38220847080876    0
-2,3216365591258    -0,983649255567831    0
1,70126086033135    3,19527582935187    0
-3,23525329558708    -0,68964476497505    0
2,68753758005241    1,18338398263425E-77    0
-0,844492463322586    -2,05963042258244    0
-2,16527400100026    -3,89434960918746    0
1,96478791500205    -1,49649631100526    0
2,35551215701528    -2,48922371303356    0
-0,844492486057156    -2,43670624567906    0
8,89584039708773E-155    -3,12913646528536    0
-3,44836515102662    -0,0214403006348018    0
2,03918157817531    -5,54406108581303E-10    0
-1,55753051851205E-77    -3,53227548109895    0
-0,0246597498173472    -0,128431584765913    0
-3,43761385269077    2,09756088945897    0
-3,16959173628482    9,67726458566814E-39    0
2,73070512423529    -0,6253854884473    0
-3,44836512362665    -4,96381923554643    0
-2,64702091553343    -2,58558637815788    0
-2,59013022233704    -1,04078223829107E-38    0
2,64664973402867    -2,5855742650277    0
-2,9572735724743    3,15783484448177E-05    0
4,04220501258085    3,68495155523915    0
-4,22384773055532    -4,94192089417213    0
-3,39527229308469E-77    -2,64144498047989E-154    0
4,82472641945954    4,93391489129198    0
1,53476201752066    6,30892331035531E-05    0
0,0323335155771489    6,31246766799138E-05    0
7,08042670560072E-159    -2,4611659972489    0
-4,94147812822765    -4,95984835298631    0
2,29204904447116    -2,58273625899986E-19    0
1,53476194478002    3,58859563343967    0
-6,63229043608255E-05    0,00976914874147959    0
-4,76641268458516    -4,39632159190311    0
-0,914289218082291    1,33945624424467E-34    0
-1,47982363314338E-19    -5,07397264253418E-05    0
-7,6768021455759E-40    -3,44331046028217    0
2,8055895682863    -4,8229015036451    0
4,45415449575332E-309    -1,16280915042108    0
-2,65915471490546    -0,0108744166443938    0
-0,91428900227925    -0,749099184374659    0
2,11492207313749E-75    0,00958369996038583    0
-2,04847569476732    0,00959819899948824    0
2,04846496969167    3,55186549541384    0
0,911530752625098    -0,00413830751212547    0
0,682479940450802    -4,94665070983018    0
-0,0148981130931165    9,85897501100603E-39    0
-2,78539660945432    3,96572398904978    0
-0,575248291983909    1,28047458571719E-38    0
-3,04290804305321    -2,7508551210743    0
3,03318804077088    -1,3036858890799    0
4,34759529170544    0,00973123563532974    0
-2,66782645560987    0,0176551001500193    0
1,89228988618046    4,09053126112446E-232    0
4,89997773783704    2,97100364089163    0
-3,90417872357539    -4,12552946956265    0
2,38103410985244E-77    0,0134888903593549    0
-1,32324983194622    -1,37717518105565E-09    0
2,27506044697723    0,0134645888830878    0
1,00854220189973E-308    -3,20425065283233    0
-3,94780885379194    2,17473051408293E-48    0
4,58552128457945    4,12922259847611    0
-4,81457573556822    -2,34213942012574E-48    0
2,96256051943784    -7,28017487762026E-308    0
-4,35919793279291    1,69693797161565    0
2,76524370896106E-116    -1,92864126922813    0
-0,072316985102755    -1,08226419404725E-29    0
-2,44707330730386    -0,0644803474590481    0
0,286896965615828    -3,26651785268989E-05    0
4,34627110147368    0,158306409097106    0
0,723499380574962    2,46556373942138E-308    0
-4,48164327868831    1,36295360778876E-09    0
3,15587949975878    2,09434036608688    0
-0,0383828297707532    1,54950258633628E-48    0
0,0836928816002159    -1,94190924500059    0
-3,83082924847837E-39    -3,8132305203459    0
4,36186457733389    -0,61368631327865    0
-2,44759162634372    -3,64113382932017    0
-4,11026259766542    2,14247399249173    0
1,18144390402895    -4,75542922115427    0
4,71247393511251    0,613686813526837    0
1,56766468521587    -6,14638850026976E-05    0
-2,6229625748507    1,84586473189188E-308    0
-0,0162174561030982    -2,62727078347823E-39    0
-4,14565873998363    4,70639395692949    0
4,00312650237488E-77    -3,43182542247857E-77    0
-2,32974592112688E-07    -3,11749838789825E-29    0
-0,0162174561049925    -2,62727970428799E-39    0
1,88114226607955E-19    -1,91353774395614    0
3,52100720764022E-77    -6,48866864928608E-10    0
1,42663869791566    -1,78803918931022    0
-4,00358432031481E-77    1,39440938283632E-38    0
0,257635747554889    -4,93984286203238    0
0,608715371061317    2,51764730052268    0
0,262919012852268    -4,02809716577312    0
-2,78675747201617    -1,02233722921491    0
-0,401694729092624    -1,93584102714108    0
0,607514470224627    -2,57433684707473    0
-1,56330021397516    -4,56048710996309    0
-1,0675279239119    1,78791311969352    0
-2,03101653861851    1,29788732887156    0
-0,607514469985153    -4,08679735058012    0
0,0178211598356252    -4,02170778675906    0
4,272008486914    -2,5176475978638    0
-4,89217832679496    3,40709783161705    0
4,51105545270138    -2,96483366017944E-310    0
-4,76493825419718    -3,42455953166641    0
3,8168391393576    -1,24466570733741    0
-4,87951824413399    3,97047093273335    0
-4,23635542870518    -3,25620224794556    0
0,0122763076468777    2,01296670075948    0
4,56221112411691    -2,16415916065573E-38    0
0,117307015783308    -2,6449596544937    0
-4,19911622800493    -2,9941691094118E-309    0
6,22640518496714E-76    2,68645977770333    0
-4,76332735966054    2,48257123835725    0
-1,18151354777704    4,80537974449815    0
3,80301509919746    2,01716374373441    0
-0,409290446305617    0,313949531556084    0
2,14161524399292    3,74732488199468    0
2,82941091035951    2,28115650622237    0
0,55522086911267    0,821596918856516    0
1,88050059065479    4,27929602052234    0
2,12653768364497    2,02385991615416    0
2,09156002383027E-77    -3,79482773313444    0
-3,94923243149302    2,53729622149517    0
1,34842463462312E-145    4,27922267103474    0
4,25299153813343    5,86143972099205E-10    0
1,58612127179642E-19    1,75381444724808    0
1,641962929925    -1,23060935639599    0
2,13318772931601    2,17682393765361    0
1,88085833075966E-77    -1,67178505439377E-308    0
0,607535378890187    1,89616452608182    0
6,41436325631293E-05    -4,48249015306013    0
-4,01858301052073    -4,80638560364201    0
1,32208864501366E-38    -1,68559147590869E-154    0
-4,01857296979141    2,13619460579097    0
1,43739951552934E-38    -3,67896123747368E-154    0
-0,213687514248484    -2,18835818659982    0
2,45613618824985E-154    3,54295873022467    0
4,0185643690635    -0,141181885808592    0
-2,0314123442925E-154    -4,53432896536202    0
-4,01894207368579    4,55677944902109    0
7,44463019253807E-05    -1,50358805589443    0
-2,72368771661588    1,25531731267092E-38    0
2,54389573705564    -0,727392344599419    0
1,76762275293824    0,660120386472029    0
-1,2887710700187    3,93531174346969E-77    0
-0,0130950568920746    -2,2690071057364    0
-6,227404453753E-10    -3,8277736492376    0
4,43739572954714    2,30204183977326    0
3,49893296107139E-154    2,90621457806108    0
-0,872313640452308    -1,75555281569984    0
-1,78913411736077    1,14912392839026E-231    0
-3,60076690934365    1,64875341888925    0
0,447283226340002    -1,18858328517153E-19    0
-7,23457100939636E-152    0,163373114152406    0
1,22004284500967    -4,06393046930381    0
-2,72368624209875    0,0603009343312371    0
4,89981513933084    1,62210454190355    0
-0,649380557483666    1,75358213006176    0
-2,19189317897529E-77    0,251696236153232    0
4,2706795793028    -0,0114659090248725    0
-0,829589031009804    4,16316256354822E-309    0
-2,68616536000018E-154    2,84269242446996    0
0,589055449881406    2,31086698235519    0
2,14721663722173    2,69920689148644E-231    0
3,41903413062491    2,84269242446448    0
-1,59686924647459    -4,0634530442837    0
-3,41903415114419    6,11321384077975E-05    0
-4,95822529445168    -2,35993544556757    0
3,31835308145671    -0,0163674037605592    0
2,56817227699713E-154    -3,04424665667727    0
3,01032156070171    -1,77485649922924E-77    0
3,98670580189967    1,8676709182874    0
4,43861617214856    7,14333099757994E-10    0
4,2168697721731    -3,72936893800957    0
0,847228597999013    -0,395347727104232    0
-2,88566422311342    -3,42970558298259E-05    0
4,75996678412247    -4,68037395739696    0
-3,01998627905509    -0,7420266141171    0
3,41903306962681    1,29061949054561    0
0,311079619161891    2,31524981350295    0
-4,75829753404686    1,95719882795123    0
1,41796106466264    -0,138723204712952    0
-2,03628976702488    2,21969104461709    0
-2,03593935912287    3,85367570391562    0
0,673954759339781    3,65480585219145E-300    0
4,67168422866876    -5,23214681087762E-10    0
-2,84899779808876E-19    0,901676363265937    0
0,0612865086375083    3,31855753237482    0
6,46455410758144E-39    -0,947802681587268    0
-4,67168132041938    1,67031438377498    0
0,550301858036656    3,64281909070443    0
-4,2169134701526    3,13802255460376    0
-3,58583875353034    -1,17067840451145    0
-4,21691341210508    -3,13805099135177    0
0,908810965833912    3,09535473179283    0
-2,13383668201689    1,93983682162434E-232    0
0,665835186630355    -0,797367734898416    0
0,670017486089497    2,38759069925799    0
1,18379127973918E-308    -2,34535472512098    0
2,14052811699632    -0,451091731389395    0
4,45824241806365    -3,90942840851306    0
-2,49057026764683E-308    -5,66437833625334E-309    0
-3,58760575698112    1,11375004683497    0
-0,511501130763932    -4,38272740978253    0
-4,45824287806525    -2,666183967993E-308    0
2,49057026761685E-308    -3,92695700454645E-309    0
-0,722330960315806    4,02960926598874    0
2,20750748892309    -2,09000939367365    0
-4,45821836835832    -3,1361382787806    0
-4,8522225946022    -8,26410051675673E-223    0
-4,75974728342134    2,09013529780348    0
1,94878321129399E-15    2,01470177392766    0
2,17301540412817    -1,0239286567392    0
-3,88787220180401    8,26019202930191E-223    0
2,17301540412817    1,59101870530373    0
0,211586463378746    1,02410330301796    0
-1,41930967129028E-38    -3,83725194117246    0
-1,52005730561075E-19    -4,09571462695145    0
1,41931068947855E-38    -3,83725194117245    0
4,82052467039704    -1,54730242819712    0
-3,11234412121219E-34    -3,83725194117246    0
-2,2201267941483E-19    -2,1056674945938    0
0,936110755222192    -3,20644142514343    0
3,13975522364325    -4,32753839495317    0
-2,7018251538881    1,10322074259316    0
-1,57105872128071    -0,785377330978111    0
-3,17928388085089E-154    -4,41071624192769    0
-0,0160550056659982    -0,20039986193287    0
-1,96985108906166E-154    -3,8372565517472    0
1,57110536690663    -2,15852806677973    0
0,981533666864375    -3,20644142516527    0
-1,75470827994505    -4,09266286767158    0
-3,3146302418164E-154    4,41379692084111    0
2,55400944489059E-308    -4,19630294804909    0
-3,29605051702633    -0,730240782922162    0
-2,3087752297757    -2,38571904145586E-308    0
-3,31463023840904E-154    -4,41381594312692    0
0,234779042474977    2,14182191971517    0
1,7360481409649    3,58154990738565    0
-0,0159868420503469    2,14182186759436    0
4,57512771107874    -3,61974685685194E-154    0
-4,55808689678154    2,72195112878017E-308    0
-1,36104814621994    -4,91357738376347    0
2,40801703252078    -2,58394262839078    0
-1,46786090614259E-29    -4,42060808162742    0
-2,46541856741357    -4,85713680068315E-10    0
-2,80124860098135    -3,5820219805723    0
-3,27014041052673    -3,67301281624587E-154    0
-2,7671827310535E-77    3,20640937225785    0
-2,2715634090407E-309    -0,109522887493098    0
2,20851196825141E-153    3,24164177856319    0
0,183643654536249    4,41313739786065    0
-1,67208816774519    -1,61176341857775    0
-2,00970932529902E-77    -4,81522660028689    0
1,16135304759962    3,21487873135449    0
-0,573896721069504    -0,0143762203618406    0
3,9851990226307    -6,97158171885917E-155    0
-2,34713107529941    3,69785627329311    0
1,16121362525155    -0,782870760086398    0
-2,42025513701722    -3,58202734057324    0
3,74950614568934    -2,83935155903698    0
7,79340785404413E-164    -0,156034486005899    0
1,03916534503884    -1,25470937772217    0
-7,41637348294025E-05    -0,089183614714874    0
4,28062849903503    -1,1350447974725E-38    0
2,5790461546348    4,43264825055877    0
-4,18177395807345    3,5743559938345    0
-1,22483507421138    -2,72202116124609E-308    0
-1,16131760439782    0,294682594403533    0
0,16715399215703    -2,71102721448896E-308    0
-2,29538551153495    -1,1344942529481E-38    0
-2,29539949947279    1,43395247587934E-19    0
1,14758127273174    -0,99140585755706    0
0,310081234710055    1,00561168861498    0
2,99969284643044    2,26666362473819    0
2,94941012483371    -5,95603895828542E-10    0
-3,64461582381137    -3,40030714973979    0
2,36227844462721    2,38126767692704    0
-3,64461582381141    -3,40020939189062    0
2,9996928464154    -1,85716051123809    0
1,12902473478463    0,0104293565336761    0
1,64967345383691    1,69870517062894    0
4,64935132103112    5,44852437271228E-155    0
4,09081081175962    2,05315319133931    0
3,3692692771365    4,2982443088478E-77    0
1,64956305650468    -1,06074689479993    0
2,25463401514796    3,50143859235532E-77    0
2,80955980592812    -4,06161952190025    0
-4,69708143253671    1,2701059707078    0
-4,02526501055103    -3,71716351474906    0
3,78202695342807    1,31054727032188    0
0,473711441519879    0,0406904096170505    0
2,25802304515034    2,90146564593057E-41    0
0,15434543457428    8,831226944308E-10    0
-0,137456875634668    0,637650883587845    0
1,64476149614767    7,58382513268668E-15    0
3,37302667507042    2,35228028143107E-77    0
3,6688718564119    1,17257611192142    0
-4,64586090783999    2,52790057319595E-154    0
-4,32999559210666    -1,1144245471543E-38    0
2,12948421219377    3,7921877819999    0
4,92711108816965    -4,90673482989391    0
0,81969483095207    3,36090458138339E-77    0
2,24852093340564    -2,83980815386135    0
-1,76938978339051    -1,89971550928435E-154    0
-0,524168070547248    3,80314385826465    0
3,55911127772337E-05    -2,69306383932888    0
2,49852144587936    -1,09900538153903    0
-3,7713562039525    -5,17890200169798E-10    0
0,0655826698769194    -8,58285130013385E-10    0
-1,21772510838699    -7,1252370795302E-145    0
3,15535424241539    4,36095664503771    0
4,08080828798969    -4,6764003595465    0
-3,6495482635915    -3,68186401110284    0
4,85637964049041    -4,25208941009447    0
-0,0662334970833824    4,90673449551785    0
-2,1194678431687    -7,49968914562738E-10    0
3,24444129908821    4,23878096008617    0
0,0171734578856171    8,58285019944382E-10    0
-0,442290804791649    -0,775268986555085    0
2,56160571126342    2,8133228954802    0
-3,35381044657339    1,18287760399654E-308    0
2,56160570928351    3,68435734914305    0
-3,2487180788563    -3,92867245344256    0
0,0795648460766802    -4,45206605253205    0
-1,01616666009584    -3,95671560865545E-154    0
-0,697405214984204    -4,46289210456052    0
2,92694552676272    0,00847514941991809    0
-3,90502193415901    -8,46787107132954E-39    0
-0,786321101358069    2,4142267587568E-19    0
-3,3069412804316    -2,69468929315677    0
-0,0188876038975538    -2,33609265589598    0
-2,55710597203267    -1,83342297910868    0
0,127036843973695    -2,41413922164975E-19    0
3,01874468513021    -0,322225934744266    0
2,11687660715197E-19    1,09766988597347E-19    0
-8,82189364236835E-39    2,04666473446251    0
0,7861284404788    2,26315423083282E-19    0
3,00193484150485    3,90658223020444    0
3,15618694534408    4,08532493933863    0
2,70784229214604    0,017434106101007    0
1,49413189272782    2,07176026506965    0
3,17250505678798    2,63815101789078    0
1,79889909189597    -2,6797820959768    0
1,01502528137567E-38    2,33896579917068    0
-5,67723397975175E-05    -4,72604019569234    0
3,04754558247069    4,08220709487685    0
2,32304068033436E-17    -2,83857284642471    0
-0,707961358497578    2,74351828626521    0
-0,348103771006121    -3,20763907051554    0
3,48838681055343    2,72797953141298    0
2,322870378729E-17    -3,33823974743641    0
-4,69454456324502    1,03823176329924E-09    0
-0,0585304079866819    0,0319091042463156    0
-0,974537709716026    -2,78499191446019    0
-0,0573859854461095    -2,11667677887981E-154    0
-3,83095006266631E-309    -0,690279731273081    0
-0,0573859854461095    -7,36937504680334E-136    0
-3,49039928241575    4,7645974920458    0
-0,0573859972521472    -1,96636572659547E-154    0
-3,45691406096182    2,19005089003639    0
-2,32227017046707E-17    -2,83914395427942    0
1,89105710102736E-19    -1,11309668464091    0
-2,45434805341119    -1,87077384692732E-19    0
-2,30328050544369    -1,04020790609609    0
-1,35293838588767    -1,69201437695511    0
0,0132309716836048    -3,4130321440242E-29    0
-1,46778888835937    -4,22679595475075E-19    0
-3,73074461518735    4,35910324534606    0
-2,98709428334927E-77    2,68613336304982    0
0,446077873562681    -0,35719151764011    0
0,226460246009035    -2,89159312498245    0
2,32230986212868E-17    -3,39039637634999E-29    0
1,89105749597105E-19    -0,813650482247421    0
-0,127334616063772    2,81591172224991    0
-2,28428296084696    2,35303429454227E-77    0
-4,58889854782154    3,51884125197252    0
4,97723954010961    2,6081166568632    0
2,97949176653236    -2,25241350600173E-77    0
0,0580373459757786    -1,75023665435824    0
2,45244366754226E-154    -3,36487419695911E-29    0
-1,38083439617457    4,08737418488864E-58    0
-2,18814298845276    -2,28457857387228    0
-3,34341225137034    0,00455340085963352    0
0,0584722214637164    3,91503640696095E-05    0
1,42260854843695E-29    -6,37646877355445E-05    0
-0,169391469075827    -2,83913242673117    0
-1,83739282498536    -2,01317734815465    0
-4,5084854142929    3,51884125401891    0
-1,16859909085602E-38    2,01087695216165    0
3,53447562003609    -2,82740227304365    0
8,3161727399158E-39    3,52373767280871E-05    0
4,85038807764153    -1,28531151303857    0
-1,12712330355947    0,100515123969174    0
9,23226141077556E-309    -1,61871972608084    0
1,20071975274039E-38    0,249847683883104    0
-1,40972856680071E-19    0,10049463979949    0
-4,31466850948931    4,56658874328636    0
-1,65252058003557    -9,94595206669491E-10    0
-2,33915665279581E-17    2,49108683666731    0
1,49334473811186    3,51884116410602    0
1,713662634936    3,5403314205323    0
-0,87464752221849    0,318529249800268    0
8,20996140541314E-232    0,0381201828271707    0
-4,52843251626087    -4,3389878749667    0
8,20996140541374E-232    -1,73733070340815    0
0,105407148981212    -2,18193238469862    0
2,56327791724505    2,24496580222796    0
0,874647741518999    2,62335932877119    0
-3,28604866176999    -1,11747764281619E-09    0
0,867675267423323    -0,158451028745207    0
4,99951808219807    3,40459085542737    0
2,22633063196036    -2,75635370319409    0
2,33784286849012    7,066458515934E-39    0
0,0690103679466081    -4,04705344446062    0
-2,62593460437615    1,37406906075468    0
-3,33866174721097    4,08821542351071    0
2,72521595928953E-308    2,35527449250799    0
-0,83710004491465    -0,159899971298844    0
9,912272093591E-39    -0,25925711581318    0
9,9123652132013E-39    -0,60178169085247    0
9,91245145979448E-39    -3,52752326453455    0
-2,71857934052968    4,6345301715818    0
-1,51842689445169    1,41386990664067E-19    0
-3,44882171911189    -0,01329973747339    0
-0,109152219711107    4,14811386257492    0
-3,26550396042935E-38    -2,68578277341628    0
1,89011482951645    3,19732239385884    0
4,68240675008411    1,55927199903649E-19    0
4,06486450814244    2,88109545765751    0
-0,889174608611153    2,38063230440096    0
3,75315563229525    8,72470004081359E-309    0
7,95094514931189E-10    -2,46253079967212    0
2,18732419758445    -6,31583889508453E-193    0
-3,43229896816607    -0,193037168797462    0
1,68641720512701    -0,0173785084212812    0
-1,93547761578329    0,189976695312476    0
4,62312102240899    3,09516101491501    0
-3,0220887991401E-77    -1,51686675218719    0
-1,68146315494679    5,74691679126546E-290    0
-2,31678858740107    -2,57758271785051E-19    0
-2,50315562570655    -4,73001437467796    0
-1,92932651631937E-77    1,65175766658485    0
-4,11717164758967    2,88093692729033    0
3,9931914833414    2,8809369235082    0
-0,722072325652907    -4,4093466309004E-308    0
-3,44099148214263    -3,5157711977955E-154    0
-1,70121845528947E-308    -0,568956520568526    0
-3,4411154599681    -3,51577119633167E-154    0
-2,73427490745299E-308    0,508806118893118    0
4,65443264332948E-140    1,62790282153797    0
0,847637725923041    -2,75712227617599    0
4,65484049328087E-140    6,83033028413196E-05    0
-2,24343021826019    -2,9660890867936    0
-3,51053398241554    -0,375070774636798    0
2,30336279548259E-153    -7,27758602432058E-30    0
1,5836418303555    1,10390019572631E-308    0
-4,72990331889502    -2,2318723934363E-308    0
1,10098639294011E-09    -1,23912336911626    0
-1,27263795725699E-289    2,70906471257096    0
2,67822838612296    -4,37838590988028    0
3,3344783861226    1,83098393890907    0
-1,5370953115481    1,00975554250222    0
-2,27010532155172    5,70674714339545E-309    0
2,54588902813657    -7,19468547329371E-05    0
-1,07432416805524    -1,37358927829422E-38    0
-2,2584859967135    -0,486914244896891    0
-3,57180500821756    4,97317377516795    0
-0,695286067422329    -3,62363804870593E-229    0
-1,32770845400421    -1,26116542124989E-291    0
-3,23014756207136    -2,25882993266895    0
3,4323659856617    3,11808552081674    0
-1,04949399124194E-96    -2,33820106522933    0
-3,35182824688948    1,30977543329368E-38    0
-4,39597685613815    2,36158691910258    0
-3,2268287899078    -1,22450106206342E-19    0
3,81612972207673    2,14353917130018    0
3,2301180421243    -2,45425841608111E-308    0
-4,32912069903251    -3,5531533573605    0
2,38377319818229    -2,45425946272698E-308    0
-2,54127387163428    1,19178957185267E-308    0
-1,80655080830923E-19    2,66559178832247    0
-1,43387905838325    -0,073502825141623    0
1,89951234545381E-77    -0,0420753723444817    0
-2,05753251080744    -1,15167598615352    0
-1,80777972703159E-19    4,93081883406036    0
-2,03711796467302    -3,97874782610608    0
0,875727606677245    1,54762367779172E-154    0
-3,52243260040051    -2,01273933839032    0
4,05107332630289    -2,50382380289587    0
2,53246862484072    -0,64921354206708    0
-3,06232557906851    7,67451215926173E-155    0
-2,83308144559756    -0,699967535072922    0
-4,00058787735206    -2,40899274005042    0
1,14258521261185E-270    -1,50457500285574    0
2,25433022094189    2,77735350473641E-150    0
1,44097500197753E-270    1,44922566927929    0
-2,72343863075645E-154    2,56204488214148E-147    0
-3,48488476169258    -1,33335302197318E-19    0
2,28139784288394E-154    1,86931881442169    0
-8,99736318669696E-39    2,89329263644708    0
3,71300787594016    2,4129691866347E-05    0
-3,04494510048205    -0,284541348443107    0
-2,50315982885415    2,5855109859106E-308    0
-2,09704367820647E-154    -2,1821062118376    0
-5,3658018532044E-10    -5,99845053999284E-39    0
-1,73657616351316    -1,3301840010143E-19    0
-2,10379223937528E-135    -2,31197567065804    0
1,7378343026295    -1,56224059246585    0
-2,10344615295624E-135    -1,27406377522634E-38    0
-1,03353159936378E-38    2,05835262723052    0
-3,71300541483247    1,07136474635401    0
1,36870435396501E-19    1,59156010847989    0
-2,10344624167816E-135    3,07660478908874E-147    0
6,1993876173143E-10    4,88207658382747    0
-3,67451379425682    -1,92708999271769E-308    0
-0,772012765333039    -4,17882068454656    0
3,31546094194974    4,73749848361476    0
-3,89910271003675    -1,4325892386694    0
3,34288821596406    4,64795525412705    0
-1,4250011406165E-38    -3,33408081017392    0
-0,836926706059336    1,96465976622113    0
1,15526965537467E-308    2,58955632666228E-154    0
1,55023875738944    0,0116187714263227    0
-1,36360191503123E-308    0,139907954266678    0
-0,623207013479244    3,08485473329676    0
-0,262581741149041    -4,17882155920724    0
0,813190125394767    1,29180138878663    0
-2,1136944483715E-19    -4,46115364045304    0
0,816203049845158    1,29203052505769    0
1,15558464702458E-38    2,14321042988628    0
-2,12507361554178E-19    3,26565578499276    0
1,39053647264332    -2,3866449706333    0
-0,00908144933725932    0,612661752415454    0
3,08215313501756    0,934926408841288    0
-1,56345304574999    -3,7825189940708    0
-0,133844169386219    1,24008091184489    0
-4,66599735333462    0,672576229843495    0
-2,26490863969406E-154    -5,2458766279798E-05    0
1,27900985166663    1,32997665241374E-38    0
3,08042057485198E-38    0,256501985639426    0
-4,9807353714174    2,20536095891397    0
-3,6529675436495    4,52045204019733    0
2,0712757659398    0,453969978473135    0
-3,21608336888915    -4,52045204019733    0
1,82106692451761    3,83700813066469    0
-3,54958175147974    0,302114509723034    0
-1,32839043453727    1,79417551035532    0
-0,574788803684199    -1,15570242559396    0
-4,64682799844779    -1,64305142312324    0
-3,65340325907802    0,715462693329201    0
-4,97310968580444    -4,47705680009737    0
-0,766050667577395    4,40817377151367    0
